source,participant-id,timestamp,total-steps,total-distance,tracker-distance,logged-activities-distance,very-active-distance,moderately-active-distance,light-active-distance,sedentary-active-distance,very-active-minutes,fairly-active-minutes,lightly-active-minutes,sedentary-minutes,calories
fitbit,4388161847,1462579200.0,22770,17.5400009155273,17.5400009155273,0,9.44999980926514,2.76999998092651,5.32999992370605,0,120,56,260,508,4022
fitbit,4388161847,1462665600.0,17298,14.3800001144409,14.3800001144409,0,9.89000034332275,1.25999999046326,3.23000001907349,0,107,38,178,576,3934
fitbit,4388161847,1462752000.0,10218,7.8600001335144,7.8600001335144,0,0.340000003576279,0.730000019073486,6.78999996185303,0,6,19,258,1020,3013
fitbit,4388161847,1462838400.0,10299,7.92000007629395,7.92000007629395,0,0.810000002384186,0.649999976158142,6.46000003814697,0,13,14,267,648,3061
fitbit,4388161847,1462924800.0,10201,7.84000015258789,7.84000015258789,0,0.529999971389771,0.790000021457672,6.53000020980835,0,8,18,256,858,2954
fitbit,4388161847,1463011200.0,3369,2.58999991416931,2.58999991416931,0,0,0,2.58999991416931,0,0,0,108,825,1623
fitbit,4445114986,1460419200.0,3276,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,196,787,2113
fitbit,4445114986,1460505600.0,2961,1.99000000953674,1.99000000953674,0,0,0,1.99000000953674,0,0,0,194,840,2095
fitbit,4445114986,1460592000.0,3974,2.67000007629395,2.67000007629395,0,0,0,2.67000007629395,0,0,0,231,717,2194
fitbit,4445114986,1460678400.0,7198,4.82999992370605,4.82999992370605,0,0,0,4.82999992370605,0,0,0,350,711,2496
fitbit,4445114986,1460764800.0,3945,2.65000009536743,2.65000009536743,0,0,0,2.65000009536743,0,0,0,225,716,2180
fitbit,4445114986,1460851200.0,2268,1.51999998092651,1.51999998092651,0,0,0,1.51999998092651,0,0,0,114,1219,1933
fitbit,4445114986,1460937600.0,6155,4.23999977111816,4.23999977111816,0,2,0.28999999165535,1.95000004768372,0,25,6,162,1247,2248
fitbit,4445114986,1461024000.0,2064,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,121,895,1954
fitbit,4445114986,1461110400.0,2072,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,137,841,1974
fitbit,4445114986,1461196800.0,3809,2.55999994277954,2.55999994277954,0,0,0,2.53999996185303,0,0,0,215,756,2150
fitbit,4445114986,1461283200.0,6831,4.57999992370605,4.57999992370605,0,0,0,4.57999992370605,0,0,0,317,706,2432
fitbit,4445114986,1461369600.0,4363,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,201,1239,2149
fitbit,4445114986,1461456000.0,5002,3.35999989509583,3.35999989509583,0,0,0,3.35999989509583,0,0,0,244,1196,2247
fitbit,4445114986,1461542400.0,3385,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,179,916,2070
fitbit,4445114986,1461628800.0,6326,4.40999984741211,4.40999984741211,0,2.41000008583069,0.0399999991059303,1.96000003814697,0,29,1,180,839,2291
fitbit,4445114986,1461715200.0,7243,5.03000020980835,5.03000020980835,0,2.61999988555908,0.0299999993294477,2.38000011444092,0,32,1,194,839,2361
fitbit,4445114986,1461801600.0,4493,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,236,762,2203
fitbit,4445114986,1461888000.0,4676,3.14000010490417,3.14000010490417,0,0,0,3.13000011444092,0,0,0,226,1106,2196
